,ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
9703,ID_T1P13T3,2010-06-07,2011-02-28,Male,41.0,2010-06-07,1,Saloon,Silver,TOYOTA,,,Car Classic,0
9704,ID_T1W2UE7,2010-12-24,2011-03-25,Male,41.0,2010-12-24,1,JEEP,Grey,TOYOTA,,,Car Classic,1
9705,ID_T1ZF974,2010-09-27,2011-07-03,Female,46.0,2010-09-27,1,JEEP,,Honda,Okrika,Benue,Car Classic,0
9706,ID_T24YM8W,2010-11-07,2011-11-06,Female,42.0,2010-11-07,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
9707,ID_T254GBH,2010-09-12,2011-09-11,Male,,2010-09-12,1,Saloon,,TOYOTA,,,CarSafe,0
9708,ID_T28V3TX,2010-05-31,2011-05-29,Female,27.0,2010-05-31,1,Saloon,,TOYOTA,,,Car Classic,0
9709,ID_T29JJBB,2010-11-17,2011-04-26,Male,41.0,2010-11-17,1,JEEP,Blue,Honda,Eti-Osa,Eti-Osa,Car Classic,0
9710,ID_T2COHKP,2010-10-16,2011-10-15,Male,52.0,2010-10-16,1,JEEP,Black,TOYOTA,Central,Benue,Car Classic,0
9711,ID_T2MO8E8,2010-01-01,2010-12-31,Female,50.0,2010-01-01,1,Saloon,,TOYOTA,,,CarSafe,0
9712,ID_T2NQNE0,2010-08-29,2011-08-28,Male,47.0,2010-08-29,2,,,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Plus,1
9713,ID_T2OYRQA,2010-04-02,2011-04-01,Male,45.0,2010-04-02,1,Saloon,,Honda,,,CarSafe,0
9714,ID_T2T5OR0,2010-12-27,2011-12-26,Male,54.0,2010-12-27,1,JEEP,Green,Ford,Lagos Island,Lagos,Car Classic,0
9715,ID_T2TJ2EJ,2010-04-18,2011-04-17,Female,30.0,2010-04-18,1,Saloon,,Honda,,,CarSafe,0
9716,ID_T2UZTC0,2010-08-05,2011-02-13,Female,37.0,2010-08-05,4,,,Hyundai,Lekki,Lagos,Car Classic,0
9717,ID_T2YMDTB,2010-04-19,2011-04-18,Male,48.0,2010-04-19,1,,Black,Lexus,Oshodi-Isolo,Oshodi-Isolo,Customized Motor,0
9718,ID_T3DVQZH,2010-05-25,2011-05-24,Female,30.0,2010-05-25,1,JEEP,Black,Land Rover,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
9719,ID_T3HRTWC,2010-03-28,2011-03-16,Male,29.0,2010-03-28,2,Motorcycle,Black,,Lagos Mainland,Lagos,Motor Cycle,0
9720,ID_T3JAI0S,2010-11-15,2011-11-14,Male,,2010-11-15,1,,,nan,,,Car Classic,0
9721,ID_T3U8IAQ,2010-12-23,2011-12-22,Male,35.0,2010-12-23,1,,,nan,,,CarSafe,0
9722,ID_T459AC5,2010-06-16,2011-06-15,Female,42.0,2010-06-16,3,,,Nissan,Lagos,Lagos,Car Classic,0
9723,ID_T46A3AB,2010-08-16,2011-08-15,Male,40.0,2010-08-16,2,,,nan,,,CarSafe,0
9724,ID_T4737UA,2010-05-21,2011-05-26,Male,40.0,2010-05-21,1,Saloon,White,Mercedes,Lagos Island,Lagos,Car Classic,0
9725,ID_T47TF0L,2010-10-26,2011-10-25,Female,,2010-10-26,1,,,nan,,,CarSafe,0
9726,ID_T4BPFKE,2010-05-13,2011-05-12,Male,82.0,2010-05-13,1,Saloon,,TOYOTA,,,CarSafe,0
9727,ID_T4EOKWT,2010-08-06,2011-08-04,Male,36.0,2010-08-06,1,,,nan,,,CarSafe,0
9728,ID_T4HP74P,2010-12-01,2011-03-01,Male,44.0,2010-12-01,3,JEEP,Silver,Land Rover,Ilasamaja,Lagos,Car Classic,0
9729,ID_T4KOQN0,2010-02-09,2011-01-21,Male,63.0,2010-02-09,1,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0
9730,ID_T4NKILF,2010-01-02,2011-01-01,Male,40.0,2010-01-02,1,Saloon,Black,Kia,Lagos Island,Lagos,Car Classic,0
9731,ID_T4QYG4T,2010-07-25,2011-07-24,Male,33.0,2010-07-25,1,Saloon,Grey,TOYOTA,Surulere,Lagos,Car Classic,0
9732,ID_T4RS1MN,2010-01-05,2011-01-04,Male,36.0,2010-01-05,1,Saloon,,Black,Somolu,Lagos,Car Classic,0
9733,ID_T4Y1DG5,2010-12-09,2011-12-08,Male,45.0,2010-12-09,1,Saloon,Silver,TOYOTA,Ketu,Lagos,Car Classic,0
9734,ID_T4Y6RF9,2010-03-26,2011-03-25,Female,50.0,2010-03-26,1,Saloon,,TOYOTA,,,CarSafe,0
9735,ID_T4YCSYC,2010-02-12,2011-02-11,Male,48.0,2010-02-12,2,Saloon,Black,Kia,Tai ,Benue,Car Classic,0
9736,ID_T4ZI33E,2010-04-05,2011-04-04,Joint Gender,40.0,2010-04-05,1,Saloon,,TOYOTA,,,CarSafe,0
9737,ID_T53DG2V,2010-12-20,2011-12-19,Female,,2010-12-20,1,,,nan,,,CarSafe,0
9738,ID_T54UNFF,2010-09-07,2011-06-18,Female,35.0,2010-09-07,1,Saloon,Black,Honda,Shomolu,Benue,Car Classic,0
9739,ID_T573HEX,2010-07-17,2011-07-16,Male,20.0,2010-07-17,1,Saloon,,Volkswagen,,,CarSafe,0
9740,ID_T5GUMBA,2010-11-26,2011-11-25,Male,38.0,2010-11-26,1,,,nan,Benin,Edo,Car Classic,1
9741,ID_T5IP2H9,2010-01-22,2011-01-21,Female,31.0,2010-01-22,1,JEEP,,TOYOTA,,,Car Classic,0
9742,ID_T5W8287,2010-10-22,2011-10-21,Female,20.0,2010-10-22,3,,Brown,Ford,Lekki,Lagos,Customized Motor,0
9743,ID_T61OC4T,2010-02-20,2011-02-19,Male,36.0,2010-02-20,1,JEEP,,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
9744,ID_T6BZ90O,2010-10-28,2011-10-27,Female,31.0,2010-10-28,1,,,nan,,,CarSafe,0
9745,ID_T6G2ZPJ,2010-07-24,2011-07-23,Male,50.0,2010-07-24,1,Saloon,,TOYOTA,,,CarSafe,0
9746,ID_T6HGWP7,2010-08-13,2011-08-12,Male,55.0,2010-08-13,1,Saloon,,Lexus,Lagos,Lagos,Car Classic,1
9747,ID_T6LXWS8,2010-11-05,2011-11-04,Joint Gender,41.0,2010-11-05,1,,,nan,,,CarSafe,0
9748,ID_T6MF4LL,2010-10-26,2011-10-25,Female,39.0,2010-10-26,1,Saloon,Grey,TOYOTA,,,Car Classic,0
9749,ID_T6MNGZT,2010-03-27,2011-03-26,Male,48.0,2010-03-27,1,,,Honda,Oshodi-Isolo,Oshodi-Isolo,Customized Motor,0
9750,ID_T6X5BUB,2010-08-12,2011-08-10,Female,45.0,2010-08-12,1,,,nan,,,CarSafe,0
9751,ID_T702AYQ,2010-07-10,2011-07-09,Male,46.0,2010-07-10,1,Saloon,Black,TOYOTA,Ijebu Ode,Ijebu-Ode,Car Classic,0
9752,ID_T70GH6F,2010-08-21,2011-02-19,Male,35.0,2010-08-21,2,,,nan,Oredo,Benue,Car Classic,0
9753,ID_T71LQB0,2010-04-16,2011-04-15,Female,61.0,2010-04-16,1,JEEP,,Lexus,Victoria Island,Lagos,Car Classic,0
9754,ID_T737IUC,2010-01-17,2011-01-16,,20.0,2010-01-17,1,,,Mack,Ikeja,Lagos,CVTP,0
9755,ID_T777UR4,2010-06-14,2011-06-13,Joint Gender,37.0,2010-06-14,1,Saloon,,Jeep,,,CarSafe,0
9756,ID_T784UBC,2010-04-17,2011-04-15,Male,39.0,2010-04-17,1,,,Honda,Oredo,Benue,Car Classic,1
9757,ID_T7C5BSI,2010-12-02,2011-12-01,Joint Gender,45.0,2010-12-02,1,,,nan,,,CarSafe,0
9758,ID_T7SSEEY,2010-07-26,2011-07-25,Male,39.0,2010-07-26,1,JEEP,,Ford,,,Car Classic,1
9759,ID_T7WFXSQ,2010-09-05,2011-09-04,Female,40.0,2010-09-05,2,JEEP,Grey,TOYOTA,Alimosho,Lagos,Car Classic,0
9760,ID_T7YWELC,2010-08-02,2011-08-01,Male,33.0,2010-08-02,1,,,nan,,,Car Classic,0
9761,ID_T812XWA,2010-10-07,2011-10-06,Male,27.0,2010-10-07,1,,,nan,,,Car Classic,0
9762,ID_T84RYCL,2010-09-03,2011-09-02,Female,36.0,2010-09-03,1,,,nan,,,CarSafe,0
9763,ID_T8C184O,2010-07-08,2011-01-06,Male,70.0,2010-07-08,1,JEEP,Black,TOYOTA,,,Car Classic,0
9764,ID_T8EES8H,2010-10-13,2011-10-12,Male,50.0,2010-10-13,3,Saloon,White,Honda,Surulere,Lagos,Customized Motor,0
9765,ID_T8GCL5P,2010-08-19,2011-02-10,Male,38.0,2010-08-19,1,,,nan,,,Car Classic,0
9766,ID_T8JLU1U,2010-10-31,2011-10-30,Male,44.0,2010-10-31,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
9767,ID_T8NS44V,2010-12-13,2011-12-12,Male,40.0,2010-12-13,1,,,nan,,,CarSafe,0
9768,ID_T8TRFTS,2010-01-18,2011-01-17,Female,47.0,2010-01-18,1,Saloon,,Hyundai,,,CarSafe,0
9769,ID_T8W6QR9,2010-09-13,2011-09-12,Male,42.0,2010-09-13,2,JEEP,Silver,TOYOTA,Lagos Island,Lagos,Car Classic,0
9770,ID_T8X5T62,2010-08-16,2011-08-15,Male,40.0,2010-08-16,1,,,nan,,,CarSafe,0
9771,ID_T8ZG9Y0,2010-05-17,2011-05-16,,40.0,2010-05-17,1,Saloon,,TOYOTA,,,CarSafe,0
9772,ID_T904QK3,2010-07-19,2011-07-18,Female,29.0,2010-07-19,1,Saloon,Black,TOYOTA,,,Car Classic,0
9773,ID_T91064J,2010-10-11,2011-10-10,Female,38.0,2010-10-11,2,,,nan,,,Car Classic,0
9774,ID_T93E7Q2,2010-06-17,2011-06-16,Male,52.0,2010-06-17,1,Saloon,,Mercedes,,,CarSafe,0
9775,ID_T94SZS6,2010-11-08,2011-11-07,,50.0,2010-11-08,1,,,nan,,,CarSafe,0
9776,ID_T99K7PX,2010-07-25,2011-07-24,Male,45.0,2010-07-25,1,Saloon,,Land Rover,,,CarSafe,0
9777,ID_T9AK6E3,2010-12-27,2011-12-26,Male,41.0,2010-12-27,1,JEEP,Green,Kia,Lagos Island,Lagos,Car Classic,0
9778,ID_T9AP2LM,2010-01-05,2011-01-04,Male,36.0,2010-01-05,1,Saloon,,Mercedes,Somolu,Lagos,Car Classic,0
9779,ID_T9K7ZPL,2010-11-28,2011-11-27,Male,37.0,2010-11-28,1,JEEP,,Range Rover,,,CarFlex,1
9780,ID_T9OA3B9,2010-01-16,2011-01-15,Male,49.0,2010-01-16,1,Saloon,,Honda,,,CarSafe,0
9781,ID_T9SP306,2010-09-16,2011-09-15,Male,61.0,2010-09-16,1,,,nan,,,CarSafe,0
9782,ID_T9W81PK,2010-01-11,2011-01-10,Male,47.0,2010-01-11,1,Saloon,,Peugeot,,,CarSafe,0
9783,ID_TA1DOL3,2010-06-20,2011-03-13,Male,42.0,2010-06-20,1,Saloon,,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0
9784,ID_TA8EX74,2010-10-30,2011-10-29,Male,38.0,2010-10-30,1,Saloon,Black,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
9785,ID_TA9F8P5,2010-09-14,2011-03-12,Male,35.0,2010-09-14,1,Saloon,White,TOYOTA,,,Car Classic,0
9786,ID_TAA8VLB,2010-09-26,2011-09-25,Male,62.0,2010-09-26,1,Saloon,Black,TOYOTA,,,Car Classic,0
9787,ID_TACYEC6,2010-04-26,2011-04-25,Male,,2010-04-26,1,Saloon,,Honda,,,CarSafe,0
9788,ID_TAEYSOJ,2010-07-06,2011-07-05,Male,34.0,2010-07-06,1,Saloon,Black,Honda,,,Car Classic,0
9789,ID_TAFUE6Y,2010-10-15,2011-10-14,Female,35.0,2010-10-15,1,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
9790,ID_TAPCAHZ,2010-09-04,2011-09-02,Male,20.0,2010-09-04,1,JEEP,White,Lexus,Ikoyi,Lagos,Car Classic,0
9791,ID_TAQEODQ,2010-03-25,2011-03-24,Female,40.0,2010-03-25,1,Saloon,,TOYOTA,,,CarSafe,0
9792,ID_TATP62W,2010-01-15,2011-01-14,,,2010-01-15,3,,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
9793,ID_TB1Q6JT,2010-08-15,2011-08-14,Female,38.0,2010-08-15,1,Saloon,,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
9794,ID_TB499Y1,2010-08-21,2011-08-20,Male,48.0,2010-08-21,1,,,nan,Agege,Lagos,Car Classic,0
9795,ID_TB57S7D,2010-11-05,2011-11-04,Male,45.0,2010-11-05,1,Saloon,,TOYOTA,,,CarSafe,0
9796,ID_TB7LR97,2010-05-18,2011-05-17,Female,51.0,2010-05-18,1,JEEP,Black,Honda,,,Car Classic,0
9797,ID_TB8DXH0,2010-11-04,2011-11-03,Male,41.0,2010-11-04,1,,,nan,Alimosho,Lagos,Car Classic,0
9798,ID_TBC1N28,2010-12-20,2011-06-19,Female,38.0,2010-12-20,1,,,nan,Victoria Island,Lagos,Car Classic,0
9799,ID_TBDC4P5,2010-05-28,2011-05-27,Male,40.0,2010-05-28,1,Saloon,,TOYOTA,,,CarSafe,0
9800,ID_TBLKGPI,2010-10-04,2011-04-03,Male,43.0,2010-10-04,1,Saloon,Blue,TOYOTA,Ifo,Benue,Car Classic,0
9801,ID_TBMMEU0,2010-04-29,2011-04-28,,39.0,2010-04-29,1,Saloon,,TOYOTA,,,CarSafe,0
9802,ID_TBOWM1F,2010-11-09,2011-11-08,Female,,2010-11-09,1,Saloon,,TOYOTA,,,CarSafe,0
9803,ID_TC19K0D,2010-10-03,2011-10-02,Male,52.0,2010-10-03,1,,,nan,ISHERI,Benue,Car Classic,1
9804,ID_TCAC2XF,2010-04-17,2011-04-16,,,2010-04-17,1,,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
9805,ID_TCFOSA9,2010-08-13,2011-02-10,Female,35.0,2010-08-13,2,JEEP,,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
9806,ID_TCTL9NS,2010-12-14,2011-06-14,Male,65.0,2010-12-14,1,Saloon,,TOYOTA,,,CarFlex,0
9807,ID_TCTO7TN,2010-12-04,2011-12-03,,50.0,2010-12-04,1,,,nan,Victoria Island,Lagos,Car Classic,0
9808,ID_TCVCPK5,2010-09-16,2011-09-15,Female,45.0,2010-09-16,1,,,Mercedes,,,Customized Motor,0
9809,ID_TD2E140,2010-05-28,2011-05-07,Male,30.0,2010-05-28,1,Saloon,Blue,TOYOTA,Lekki,Lagos,Car Classic,1
9810,ID_TD3CI37,2010-11-06,2011-03-04,Male,,2010-11-06,2,,,Mercedes,Lekki,Lagos,Customized Motor,0
9811,ID_TD48NN3,2010-03-25,2011-03-24,Female,36.0,2010-03-25,1,Saloon,White,Hyundai,Lekki,Lagos,Car Classic,0
9812,ID_TD4E5WE,2010-10-10,2011-10-09,Male,43.0,2010-10-10,2,,,TOYOTA,Ikeja,Lagos,Car Classic,0
9813,ID_TD8Y95Y,2010-01-04,2011-01-03,Male,52.0,2010-01-04,1,Saloon,,TOYOTA,,,CarSafe,0
9814,ID_TDNAVGZ,2010-02-12,2011-02-11,Female,,2010-02-12,1,Saloon,Grey,Mercedes,Victoria Island,Lagos,Car Classic,0
9815,ID_TDOCP7J,2010-05-03,2011-05-02,Male,47.0,2010-05-03,1,JEEP,Black,Lexus,,,Car Classic,0
9816,ID_TDSFVJF,2010-09-17,2011-09-16,Female,66.0,2010-09-17,1,,,Mercedes,Festac,Benue,Customized Motor,0
9817,ID_TDSPD94,2010-04-23,2011-04-22,Male,41.0,2010-04-23,1,JEEP,Green,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
9818,ID_TDTGCCN,2010-09-03,2011-09-02,Joint Gender,34.0,2010-09-03,1,,,nan,,,CarSafe,0
9819,ID_TDXE3CH,2010-08-29,2011-08-28,Male,48.0,2010-08-29,1,,,nan,,,Car Classic,0
9820,ID_TDXKO8Q,2010-04-24,2011-02-12,Male,42.0,2010-04-24,1,Saloon,Red,TOYOTA,Ikorodu,Lagos,Car Classic,0
9821,ID_TE3M29E,2010-11-19,2011-11-18,Male,55.0,2010-11-19,1,,,nan,Awka,Anambra,CVTP,0
9822,ID_TE3XTLR,2010-03-12,2011-03-11,Male,36.0,2010-03-12,1,Saloon,Silver,TOYOTA,Calabar,Cross-River,Car Classic,1
9823,ID_TE8TOT6,2010-04-15,2011-04-14,Male,,2010-04-15,1,Saloon,,Mercedes,Victoria Island,Lagos,Car Plus,0
9824,ID_TEAP20A,2010-09-19,2011-09-04,Female,32.0,2010-09-19,2,,,nan,,,Car Classic,0
9825,ID_TEECPHE,2010-08-15,2011-02-12,Female,39.0,2010-08-15,2,,,nan,Lagos Mainland,Lagos,Car Plus,0
9826,ID_TEF6AP3,2010-09-12,2011-09-11,Male,41.0,2010-09-12,1,,,nan,,,CarSafe,0
9827,ID_TEG9DI1,2010-01-03,2011-01-02,Male,40.0,2010-01-03,2,Saloon,,TOYOTA,Benin,Edo,CarSafe,0
9828,ID_TEMJ4UO,2010-02-25,2011-02-24,Male,67.0,2010-02-25,1,Saloon,Black,TOYOTA,,,Car Classic,0
9829,ID_TEPZWSQ,2010-12-05,2011-12-04,Female,39.0,2010-12-05,1,,,nan,,,CarSafe,0
9830,ID_TETIZKX,2010-08-19,2011-08-18,Male,35.0,2010-08-19,1,,,nan,,,Car Classic,0
9831,ID_TETVQA3,2010-12-06,2011-12-05,Male,61.0,2010-12-06,1,Saloon,,TOYOTA,,,CarSafe,0
9832,ID_TF6TF44,2010-10-24,2011-10-23,Male,48.0,2010-10-24,2,Saloon,Gold,TOYOTA,Surulere,Lagos,Car Classic,1
9833,ID_TFFFVQR,2010-06-20,2011-06-19,Male,53.0,2010-06-20,3,Pick Up,Black,TOYOTA,Lagos Island,Lagos,CVTP,0
9834,ID_TFJ2910,2010-04-04,2011-04-03,Joint Gender,43.0,2010-04-04,1,Saloon,,Nissan,,,CarSafe,0
9835,ID_TG1L7KB,2010-03-05,2011-03-04,Female,38.0,2010-03-05,1,Saloon,,Kia,,,CarSafe,0
9836,ID_TG3UTZL,2010-01-25,2011-01-24,Male,39.0,2010-01-25,1,Saloon,,TOYOTA,,,CarSafe,1
9837,ID_TG5UZHE,2010-03-22,2011-03-21,Male,40.0,2010-03-22,3,,,Lexus,Ikeja,Lagos,Car Classic,0
9838,ID_TG6J5Y5,2010-03-12,2011-03-11,Female,49.0,2010-03-12,1,,,Ford,Eti-Osa,Eti-Osa,Car Classic,1
9839,ID_TGC70WO,2010-09-30,2011-01-31,Male,29.0,2010-09-30,1,Saloon,,TOYOTA,,,Car Classic,0
9840,ID_TGE3GKU,2010-11-20,2011-11-19,Male,41.0,2010-11-20,1,,,nan,,,CarSafe,0
9841,ID_TGLSB9L,2010-10-08,2011-10-07,Male,41.0,2010-10-08,1,,,nan,,,CarSafe,0
9842,ID_TGO4TM2,2010-06-14,2011-06-13,Female,20.0,2010-06-14,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
9843,ID_TGU3LND,2010-12-23,2011-12-22,Male,50.0,2010-12-23,2,,,Mercedes,Ikeja,Lagos,Car Classic,0
9844,ID_TGZ9K55,2010-07-31,2011-07-30,Female,49.0,2010-07-31,1,Saloon,,Honda,,,CarSafe,0
9845,ID_TH4RX47,2010-10-24,2011-10-23,Male,48.0,2010-10-24,2,Saloon,Gold,TOYOTA,,,Car Classic,0
9846,ID_TH7YL9H,2010-03-07,2011-03-06,Female,50.0,2010-03-07,2,Saloon,,Hyundai,Abuja,Abuja,Car Classic,0
9847,ID_TH7ZSIE,2010-07-31,2011-01-28,Male,32.0,2010-07-31,1,Saloon,Gold,Mercedes,,,Car Classic,1
9848,ID_TH9H7V0,2010-06-25,2011-06-24,Male,39.0,2010-06-25,3,Saloon,Red,TOYOTA,Port Harcourt,Rivers,Car Classic,0
9849,ID_THBA3E2,2010-04-12,2011-04-11,Female,31.0,2010-04-12,1,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0
9850,ID_THIBMQP,2010-06-15,2011-06-14,Male,50.0,2010-06-15,2,,,TOYOTA,,,Car Plus,0
9851,ID_THKIG5N,2010-08-15,2011-08-14,Male,39.0,2010-08-15,1,,,nan,,,Car Classic,0
9852,ID_THLLCYN,2010-04-29,2011-04-28,Joint Gender,41.0,2010-04-29,1,JEEP,Grey,Volvo,AREPO,Benue,Car Classic,0
9853,ID_THLXRQ0,2010-07-05,2011-07-02,Female,40.0,2010-07-05,1,Saloon,,ACURA,Kosofe,Benue,Car Classic,0
9854,ID_THM9GMJ,2010-02-04,2011-01-31,Joint Gender,36.0,2010-02-04,1,Saloon,Blue,TOYOTA,Ipaja,Lagos,Car Classic,1
9855,ID_THO4GC0,2010-04-13,2011-04-12,Male,71.0,2010-04-13,1,Saloon,Gold,TOYOTA,,,Car Classic,0
9856,ID_THOSPRG,2010-07-29,2011-07-28,Female,41.0,2010-07-29,1,Saloon,,Nissan,,,CarSafe,0
9857,ID_THUGCAD,2010-03-12,2011-03-11,Male,38.0,2010-03-12,1,Saloon,,Lexus,,,CarSafe,0
9858,ID_TI6OJW6,2010-09-23,2011-09-22,Female,64.0,2010-09-23,1,JEEP,,TOYOTA,Benin,Edo,Car Plus,0
9859,ID_TIA5242,2010-08-21,2011-08-20,Male,62.0,2010-08-21,1,,,nan,,,Car Classic,0
9860,ID_TIKPLI0,2010-05-07,2011-04-09,Male,29.0,2010-05-07,1,Saloon,Grey,Honda,,,Car Plus,0
9861,ID_TIKY4MU,2010-02-21,2011-02-20,Male,50.0,2010-02-21,1,Saloon,,Nissan,Eti-Osa,Eti-Osa,CarSafe,0
9862,ID_TIUAL9J,2010-07-10,2011-07-09,Male,50.0,2010-07-10,1,Saloon,,TOYOTA,Surulere,Lagos,CarSafe,0
9863,ID_TIWW3SZ,2010-02-05,2011-02-04,Male,45.0,2010-02-05,1,Saloon,,Land Rover,Bonny,Benue,CarSafe,0
9864,ID_TJD0ZVW,2010-08-16,2011-08-15,Male,44.0,2010-08-16,1,,,nan,,,CarSafe,0
9865,ID_TJEH69S,2010-06-21,2011-06-20,Male,41.0,2010-06-21,1,Saloon,,Mercedes,,,CarSafe,0
9866,ID_TJNE74Z,2010-05-17,2011-05-16,Female,32.0,2010-05-17,1,Saloon,Blue,TOYOTA,,,Car Classic,0
9867,ID_TJRCSW2,2010-10-30,2011-10-29,Female,42.0,2010-10-30,2,JEEP,Black,Nissan,Eti-Osa,Eti-Osa,Car Classic,0
9868,ID_TK1ONU0,2010-03-26,2011-03-25,Female,,2010-03-26,2,,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0
9869,ID_TKHAKCC,2010-12-06,2011-12-05,Female,30.0,2010-12-06,1,,,nan,,,Car Classic,0
9870,ID_TKNO08F,2010-12-20,2011-12-19,Male,45.0,2010-12-20,1,JEEP,,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0
9871,ID_TKVH9U9,2010-11-07,2011-05-02,Male,44.0,2010-11-07,1,Saloon,Grey,TOYOTA,ALAPERE,Benue,Car Classic,0
9872,ID_TKVK2S5,2010-05-14,2011-05-13,Male,30.0,2010-05-14,1,Saloon,Grey,TOYOTA,,,Car Classic,0
9873,ID_TKWB0G5,2010-02-18,2011-02-17,Male,49.0,2010-02-18,1,Saloon,Black,TOYOTA,Alimosho,Lagos,Car Classic,0
9874,ID_TL06O6K,2010-01-29,2011-01-28,Male,,2010-01-29,1,,,TOYOTA,Victoria Island,Lagos,Car Classic,0
9875,ID_TL4H7Z4,2010-08-21,2011-08-20,Male,47.0,2010-08-21,5,Saloon,Red,Honda,Ikeja,Lagos,Car Classic,0
9876,ID_TL7XYA4,2010-12-23,2011-12-22,Female,39.0,2010-12-23,1,,,nan,,,CarSafe,0
9877,ID_TL8L8ZX,2010-04-16,2011-04-15,Male,38.0,2010-04-16,1,,,Porsche,Lagos,Lagos,Car Classic,0
9878,ID_TLAI67U,2010-02-19,2011-02-18,Male,33.0,2010-02-19,1,Saloon,Silver,TOYOTA,Ikotun,Benue,Car Classic,0
9879,ID_TLCL52T,2010-07-04,2011-01-01,Male,35.0,2010-07-04,2,Saloon,,TOYOTA,,,Car Classic,0
9880,ID_TLEW666,2010-08-22,2011-08-21,,,2010-08-22,3,Pick Up,,Ford,Abuja Municipal,Abuja-Municipal,CVTP,1
9881,ID_TLFLSBP,2010-11-14,2011-11-13,Female,42.0,2010-11-14,1,Saloon,,TOYOTA,,,CarSafe,0
9882,ID_TLIBMM4,2010-03-29,2011-03-28,Male,23.0,2010-03-29,1,Saloon,,TOYOTA,,,Car Classic,1
9883,ID_TLNYWRX,2010-07-30,2011-02-05,Male,32.0,2010-07-30,4,Saloon,,TOYOTA,,,Car Classic,0
9884,ID_TLPHID4,2010-08-29,2011-08-28,Male,,2010-08-29,1,,,nan,,,CarSafe,0
9885,ID_TLPW73Y,2010-09-16,2011-09-15,Male,40.0,2010-09-16,1,Saloon,Black,Hyundai,Victoria Island,Lagos,Car Classic,0
9886,ID_TLSOBUR,2010-01-01,2010-12-31,,,2010-01-01,2,JEEP,,Honda,Lagos Island,Lagos,Car Classic,0
9887,ID_TLYFQXF,2010-10-04,2011-10-03,Male,40.0,2010-10-04,1,,,nan,,,CarSafe,0
9888,ID_TM5B5UU,2010-05-29,2011-05-28,Female,25.0,2010-05-29,1,JEEP,Blue,Lexus,,,Car Classic,0
9889,ID_TM997U5,2010-11-21,2011-11-19,Male,34.0,2010-11-21,1,Saloon,,TOYOTA,Benin,Edo,Car Classic,0
9890,ID_TM9FD15,2010-01-23,2011-01-22,Male,21.0,2010-01-23,1,Saloon,,TOYOTA,,,CarSafe,0
9891,ID_TMA61JD,2010-08-01,2011-07-31,Male,44.0,2010-08-01,1,Saloon,,Honda,,,CarSafe,0
9892,ID_TMBNONB,2010-03-27,2011-03-26,Male,35.0,2010-03-27,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
9893,ID_TMF7VMR,2010-05-07,2011-05-06,Female,35.0,2010-05-07,2,JEEP,,Honda,,,CarSafe,0
9894,ID_TMIKVW6,2010-08-20,2011-04-28,Male,50.0,2010-08-20,2,,,nan,,,Car Classic,0
9895,ID_TMIXWFB,2010-11-07,2011-05-06,Male,33.0,2010-11-07,2,,,nan,Ipaja,Lagos,Car Plus,0
9896,ID_TMOTYDU,2010-06-13,2011-06-12,Female,48.0,2010-06-13,1,JEEP,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
9897,ID_TMPRS4C,2010-03-27,2011-03-26,,,2010-03-27,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
9898,ID_TMRODJV,2010-07-17,2011-07-16,Male,31.0,2010-07-17,1,Saloon,,TOYOTA,,,Car Classic,0
9899,ID_TMSMK7A,2010-11-20,2011-11-20,Female,38.0,2010-11-20,1,JEEP,,Nissan,,,CarFlex,0
9900,ID_TMTJJ9B,2010-02-18,2011-02-17,Male,50.0,2010-02-18,1,Saloon,,Range Rover,,,CarSafe,0
9901,ID_TMUAPRI,2010-03-22,2011-03-21,Male,30.0,2010-03-22,2,Motorcycle,Black & Orange,Honda,MAGODO,Benue,Motor Cycle,0
9902,ID_TMY70DZ,2010-07-02,2011-07-01,Male,31.0,2010-07-02,1,Saloon,Grey,TOYOTA,,,Car Classic,1
9903,ID_TMYEZK2,2010-06-10,2011-06-06,,62.0,2010-06-10,1,,Silver,Honda,Victoria Island,Lagos,Car Classic,0
