,ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Make,ProductName,target
9281,ID_ROA3OQK,2010-04-17,2011-04-15,Male,39.0,2010-04-17,1,Saloon,Honda,Car Classic,1
9282,ID_ROBIN64,2010-02-01,2011-01-31,Female,60.0,2010-02-01,2,Saloon,TOYOTA,Car Classic,0
9284,ID_RONXTXU,2010-05-14,2011-05-13,Male,45.0,2010-05-14,1,Saloon,Nissan,CarSafe,0
9286,ID_ROVVUZ6,2010-10-02,2011-10-01,Female,34.0,2010-10-02,1,JEEP,TOYOTA,Car Classic,0
9287,ID_ROXWP6L,2010-01-06,2011-01-05,Male,40.0,2010-01-06,1,JEEP,TOYOTA,Car Classic,0
9288,ID_RP39MAS,2010-01-26,2011-01-25,Male,46.0,2010-01-26,1,JEEP,TOYOTA,Car Classic,0
9290,ID_RP6SI3T,2010-12-18,2011-06-01,Female,38.0,2010-12-18,1,JEEP,Honda,Car Classic,0
9293,ID_RPXBIMB,2010-05-03,2011-05-02,Male,48.0,2010-05-03,1,Saloon,Audi,CarSafe,0
9294,ID_RQ0AW7D,2010-08-28,2011-02-25,Female,36.0,2010-08-28,1,Saloon,TOYOTA,Car Classic,0
9295,ID_RQ4GGTN,2010-05-03,2011-05-02,Female,41.0,2010-05-03,1,Saloon,Honda,CarSafe,0
9297,ID_RQGYUMU,2010-05-02,2011-05-01,Male,33.0,2010-05-02,2,JEEP,TOYOTA,CarSafe,0
9299,ID_RQSFZOQ,2010-01-16,2011-01-15,Female,63.0,2010-01-16,1,Saloon,TOYOTA,CarSafe,0
9300,ID_RQV6QEC,2010-11-06,2011-08-06,Male,52.0,2010-11-06,3,Saloon,TOYOTA,Car Classic,1
9301,ID_RR0P2YE,2010-05-08,2011-05-07,Female,52.0,2010-05-08,1,JEEP,Honda,CarFlex,0
9304,ID_RR9W480,2010-07-08,2011-07-07,Female,67.0,2010-07-08,1,Saloon,TOYOTA,Car Classic,0
9305,ID_RRC2FYR,2010-01-10,2011-01-09,Female,20.0,2010-01-10,1,Saloon,TOYOTA,CarSafe,0
9306,ID_RRCP609,2010-07-22,2011-07-21,Male,40.0,2010-07-22,1,Saloon,Peugeot,CarSafe,0
9307,ID_RRO0JNY,2010-09-19,2011-07-03,Male,48.0,2010-09-19,2,JEEP,TOYOTA,Car Classic,0
9308,ID_RRWAHAA,2010-12-12,2011-04-11,Male,41.0,2010-12-12,3,Saloon,TOYOTA,Car Classic,1
9309,ID_RS9EX0U,2010-04-02,2011-04-01,Male,39.0,2010-04-02,1,Saloon,Hyundai,Car Classic,0
9310,ID_RSBF811,2010-01-24,2011-01-06,Male,50.0,2010-01-24,1,JEEP,Kia,Car Classic,0
9311,ID_RSBQXH4,2010-11-27,2011-11-26,Male,41.0,2010-11-27,1,JEEP,TOYOTA,Car Classic,0
9312,ID_RSC9DNE,2010-03-12,2011-01-07,Male,62.0,2010-03-12,2,JEEP,Lexus,Car Plus,0
9314,ID_RSP1CAQ,2010-05-15,2011-05-14,Female,34.0,2010-05-15,2,Saloon,TOYOTA,Car Classic,0
9315,ID_RSP95QV,2010-05-10,2011-05-09,Male,39.0,2010-05-10,1,Wagon,TOYOTA,Car Classic,0
9318,ID_RT10OPH,2010-01-25,2011-01-24,Male,37.0,2010-01-25,2,JEEP,TOYOTA,Car Classic,1
9319,ID_RT5N9PZ,2010-07-31,2011-07-30,Male,35.0,2010-07-31,1,Saloon,Honda,Car Plus,0
9322,ID_RTCXPE1,2010-02-22,2011-02-21,Male,58.0,2010-02-22,1,JEEP,Lexus,Car Classic,0
9325,ID_RTL70LE,2010-04-26,2011-04-25,Male,20.0,2010-04-26,1,Saloon,TOYOTA,CarSafe,0
9327,ID_RTPVH5J,2010-12-08,2011-12-07,Female,50.0,2010-12-08,2,Saloon,Mercedes,Car Classic,0
9328,ID_RTUYY3N,2010-03-15,2011-03-14,Male,34.0,2010-03-15,1,Saloon,Lexus,Car Classic,0
9329,ID_RU46G46,2010-01-22,2011-01-21,Female,53.0,2010-01-22,1,Saloon,TOYOTA,CarSafe,0
9331,ID_RUA8YKN,2010-10-23,2011-01-23,Male,34.0,2010-10-23,1,Saloon,TOYOTA,Car Classic,0
9334,ID_RUPXETB,2010-01-03,2011-01-02,Male,54.0,2010-01-03,1,JEEP,Ford,CarSafe,0
9338,ID_RV8OMXH,2010-05-30,2011-05-29,Male,47.0,2010-05-30,1,Saloon,TOYOTA,CarSafe,0
9339,ID_RVFWE3J,2010-04-02,2011-04-01,Male,33.0,2010-04-02,1,Saloon,TOYOTA,Car Classic,1
9341,ID_RWMN19X,2010-12-20,2011-12-19,Male,38.0,2010-12-20,1,Saloon,TOYOTA,Car Classic,0
9342,ID_RWSFQUF,2010-11-27,2011-11-26,Male,51.0,2010-11-27,1,Saloon,TOYOTA,CarSafe,0
9345,ID_RWYWTF1,2010-07-22,2011-07-21,Male,31.0,2010-07-22,1,Saloon,TOYOTA,Car Classic,0
9348,ID_RXGD0JK,2010-10-16,2011-10-15,Female,40.0,2010-10-16,1,Saloon,TOYOTA,CarSafe,0
9349,ID_RXHGSQW,2010-04-12,2011-04-11,Female,43.0,2010-04-12,1,Saloon,TOYOTA,Car Classic,1
9350,ID_RXLQKGQ,2010-03-04,2011-03-02,Female,39.0,2010-03-04,1,Saloon,TOYOTA,Car Classic,1
9351,ID_RXMGP5I,2010-03-21,2011-03-20,Female,37.0,2010-03-21,1,Saloon,TOYOTA,Car Classic,0
9355,ID_RY0E6IY,2010-07-25,2011-07-24,Male,31.0,2010-07-25,1,Saloon,TOYOTA,Car Plus,0
9356,ID_RY767E3,2010-01-21,2011-01-20,Male,55.0,2010-01-21,1,JEEP,Volvo,Car Classic,1
9357,ID_RYAVP1P,2010-03-23,2011-03-22,Female,50.0,2010-03-23,1,Saloon,Hyundai,CarSafe,0
9358,ID_RYES7TF,2010-08-26,2011-08-25,Female,48.0,2010-08-26,2,Saloon,Kia,Car Classic,0
9359,ID_RYMLYRH,2010-06-19,2011-06-18,Male,40.0,2010-06-19,1,Saloon,TOYOTA,CarSafe,0
9360,ID_RZ1PSWL,2010-10-10,2011-01-08,Female,35.0,2010-10-10,1,JEEP,Ford,Car Classic,0
9362,ID_RZ6KZJP,2010-03-26,2011-03-25,Male,47.0,2010-03-26,1,Saloon,TOYOTA,CarSafe,0
9363,ID_RZ7HXOQ,2010-03-08,2011-03-07,Male,31.0,2010-03-08,1,Saloon,TOYOTA,Car Classic,0
9364,ID_RZD6CN7,2010-06-14,2011-06-13,Male,40.0,2010-06-14,1,Saloon,TOYOTA,CarSafe,0
9365,ID_RZEW4IK,2010-02-26,2011-02-25,Male,44.0,2010-02-26,1,Saloon,TOYOTA,Car Classic,0
9366,ID_RZHIOEK,2010-01-02,2011-01-01,Female,34.0,2010-01-02,1,Saloon,TOYOTA,Car Classic,0
9367,ID_RZSLQ8N,2010-05-02,2011-05-01,Male,65.0,2010-05-02,1,JEEP,Mercedes,Car Classic,0
9370,ID_RZVZL9N,2010-11-06,2011-08-06,Male,52.0,2010-11-06,3,Saloon,TOYOTA,Car Classic,0
9372,ID_S0P0LXA,2010-08-02,2011-07-31,Male,44.0,2010-08-02,1,JEEP,TOYOTA,CarSafe,0
9373,ID_S0V1COP,2010-08-02,2011-07-31,Female,61.0,2010-08-02,1,Saloon,TOYOTA,Car Classic,0
9374,ID_S0WL531,2010-04-18,2011-04-17,Male,32.0,2010-04-18,1,Saloon,TOYOTA,Car Classic,1
9376,ID_S142F1R,2010-06-03,2011-06-02,Joint Gender,31.0,2010-06-03,1,Saloon,TOYOTA,CarSafe,0
9378,ID_S18IWJJ,2010-09-06,2011-09-05,Female,39.0,2010-09-06,1,Saloon,TOYOTA,Car Classic,0
9381,ID_S1PLBU6,2010-06-11,2011-06-07,Male,31.0,2010-06-11,1,JEEP,Mercedes,Car Classic,1
9382,ID_S1RPB3E,2010-01-18,2011-01-17,Female,61.0,2010-01-18,1,Saloon,Hyundai,Car Classic,0
9385,ID_S1YUDAJ,2010-03-05,2011-03-03,Male,57.0,2010-03-05,1,JEEP,Lexus,Car Classic,0
9386,ID_S1ZR0TF,2010-07-19,2011-07-17,Female,37.0,2010-07-19,1,JEEP,Honda,CarSafe,0
9387,ID_S29BSSX,2010-05-21,2011-05-06,Male,34.0,2010-05-21,1,Saloon,TOYOTA,Car Classic,0
9389,ID_S2BSS1T,2010-08-06,2011-08-05,Male,40.0,2010-08-06,1,JEEP,Nissan,Customized Motor,1
9390,ID_S2IA89F,2010-12-27,2011-12-26,Male,54.0,2010-12-27,1,JEEP,Ford,Car Classic,0
9393,ID_S31DGHF,2010-07-08,2011-07-07,Male,41.0,2010-07-08,5,Saloon,Kia,Car Classic,0
9394,ID_S3AP0C8,2010-01-11,2011-01-10,Female,40.0,2010-01-11,1,Saloon,TOYOTA,CarSafe,0
9395,ID_S3IH0WD,2010-03-29,2011-03-28,Male,36.0,2010-03-29,1,Saloon,TOYOTA,Car Classic,0
9397,ID_S3LXD1P,2010-10-26,2011-10-25,Male,59.0,2010-10-26,3,JEEP,Isuzu,Car Classic,0
9398,ID_S3MPCK8,2010-05-06,2011-05-05,Male,38.0,2010-05-06,1,Saloon,TOYOTA,CarSafe,0
9399,ID_S3MPLHE,2010-05-16,2011-05-14,Male,42.0,2010-05-16,1,Saloon,TOYOTA,Car Classic,1
9402,ID_S4A877X,2010-02-07,2011-02-06,Male,62.0,2010-02-07,1,Saloon,Peugeot,CarSafe,0
9403,ID_S4JUOLY,2010-12-17,2011-12-16,Joint Gender,43.0,2010-12-17,1,Saloon,TOYOTA,Car Classic,1
9404,ID_S4MYX2W,2010-05-14,2011-05-13,Male,49.0,2010-05-14,1,Saloon,Lexus,CarSafe,0
9405,ID_S4YK9HM,2010-01-03,2011-01-02,Male,53.0,2010-01-03,1,JEEP,TOYOTA,Car Classic,0
9411,ID_S57JGND,2010-09-26,2011-09-25,Male,34.0,2010-09-26,2,Saloon,Lexus,Car Classic,1
9412,ID_S59YGO2,2010-06-27,2011-06-26,Male,38.0,2010-06-27,1,JEEP,Pontiac,Car Classic,0
9413,ID_S5H6G56,2010-01-24,2011-01-23,Female,79.0,2010-01-24,1,Saloon,Honda,Car Classic,0
9420,ID_S6LM8P0,2010-01-11,2011-01-10,Male,36.0,2010-01-11,1,Saloon,TOYOTA,Car Classic,0
9422,ID_S70SIBM,2010-05-10,2011-05-09,Male,36.0,2010-05-10,1,Saloon,TOYOTA,Car Plus,1
9423,ID_S75OHCZ,2010-01-21,2011-01-20,Female,37.0,2010-01-21,1,Saloon,TOYOTA,Car Classic,0
9424,ID_S7BNSUC,2010-02-25,2011-02-24,Male,43.0,2010-02-25,1,Saloon,TOYOTA,Car Classic,1
9425,ID_S7KPVAQ,2010-02-19,2011-02-18,Male,20.0,2010-02-19,2,JEEP,Ford,Car Classic,0
9427,ID_S7LQZ0M,2010-09-16,2011-06-12,Male,42.0,2010-09-16,1,JEEP,Honda,Car Classic,0
9430,ID_S7POJ5A,2010-06-16,2011-06-15,Male,55.0,2010-06-16,2,Saloon,TOYOTA,Car Classic,0
9431,ID_S7T5XC6,2010-02-20,2011-02-19,Female,29.0,2010-02-20,1,Saloon,TOYOTA,Car Classic,1
9433,ID_S7WNP3H,2010-08-07,2011-08-06,Joint Gender,53.0,2010-08-07,1,Bus,TOYOTA,Car Classic,0
9435,ID_S89QJL3,2010-05-29,2011-05-28,Female,49.0,2010-05-29,1,JEEP,Kia,CarFlex,0
9436,ID_S8CRS4C,2010-03-07,2011-03-06,Female,42.0,2010-03-07,1,Saloon,TOYOTA,CarSafe,0
9438,ID_S8JS771,2010-02-28,2011-02-27,Joint Gender,38.0,2010-02-28,1,Saloon,Honda,Car Classic,0
9439,ID_S8K3PB5,2010-02-05,2011-02-04,Female,35.0,2010-02-05,1,Saloon,Peugeot,Car Classic,0
9440,ID_S8NEUWN,2010-08-27,2011-08-26,Female,61.0,2010-08-27,2,Bus,TOYOTA,Car Classic,0
9443,ID_S916KEC,2010-05-13,2011-05-12,Female,38.0,2010-05-13,1,JEEP,TOYOTA,Car Classic,0
9445,ID_S9FJFJ1,2010-01-06,2011-01-05,Male,35.0,2010-01-06,1,Saloon,Volkswagen,CarSafe,0
9446,ID_S9KSNBA,2010-01-29,2011-01-28,Female,29.0,2010-01-29,1,Saloon,TOYOTA,CarSafe,0
9448,ID_S9PPCN9,2010-07-03,2011-07-02,Male,38.0,2010-07-03,1,Saloon,TOYOTA,Car Classic,1
9450,ID_S9WZ16O,2010-09-30,2011-09-29,Male,75.0,2010-09-30,3,Saloon,TOYOTA,Car Classic,0
9451,ID_SA16Q47,2010-04-18,2011-04-17,Male,37.0,2010-04-18,1,Saloon,TOYOTA,CarSafe,0
9453,ID_SA5K1AE,2010-08-01,2011-07-31,Male,35.0,2010-08-01,1,Saloon,Honda,CarSafe,0
9454,ID_SA8N6S2,2010-04-30,2011-04-29,Male,40.0,2010-04-30,2,JEEP,Hyundai,Car Classic,0
9456,ID_SAC7LED,2010-07-06,2011-07-05,Female,71.0,2010-07-06,2,JEEP,Raston,Car Classic,0
9458,ID_SAGKF6F,2010-05-01,2011-04-01,Female,32.0,2010-05-01,1,Saloon,TOYOTA,Car Classic,1
9459,ID_SAGXAZ8,2010-01-17,2011-01-14,Female,35.0,2010-01-17,2,Saloon,TOYOTA,Car Classic,1
9460,ID_SAIEAD4,2010-04-12,2011-04-11,Female,44.0,2010-04-12,1,Saloon,Honda,Car Classic,0
9461,ID_SB2SEK5,2010-11-18,2011-02-17,Male,34.0,2010-11-18,2,Saloon,TOYOTA,Car Classic,0
9462,ID_SBA9GZL,2010-07-29,2011-07-28,Female,33.0,2010-07-29,1,Saloon,TOYOTA,CarSafe,0
9466,ID_SBQTC8K,2010-11-22,2011-11-21,Male,36.0,2010-11-22,2,Saloon,TOYOTA,Car Classic,1
9468,ID_SBUIRWO,2010-12-10,2011-12-09,Female,32.0,2010-12-10,2,JEEP,TOYOTA,CarSafe,0
9469,ID_SBWRUB7,2010-02-22,2011-02-21,Female,52.0,2010-02-22,3,JEEP,TOYOTA,Car Classic,0
9470,ID_SC1QATE,2010-02-26,2011-02-25,Male,42.0,2010-02-26,1,JEEP,TOYOTA,Car Classic,0
9471,ID_SC4WJQG,2010-04-13,2011-04-12,Male,76.0,2010-04-13,2,Saloon,Mercedes,Car Classic,0
9475,ID_SCGRB4H,2010-09-04,2011-03-04,Female,70.0,2010-09-04,1,Saloon,Honda,CarFlex,0
9478,ID_SCRF3A0,2010-05-23,2011-05-22,Male,44.0,2010-05-23,1,JEEP,TOYOTA,Car Classic,0
9479,ID_SCRW4D1,2010-04-04,2011-04-03,Male,50.0,2010-04-04,1,Saloon,Nissan,CarSafe,0
9480,ID_SCSI944,2010-05-28,2011-05-27,Male,51.0,2010-05-28,1,Saloon,TOYOTA,CarSafe,0
9483,ID_SD1CGUW,2010-03-20,2011-03-19,Male,39.0,2010-03-20,1,JEEP,ACURA,Car Classic,1
9485,ID_SD4AV69,2010-04-04,2011-04-03,Female,48.0,2010-04-04,1,JEEP,Volkswagen,Car Classic,0
9486,ID_SDC0WVJ,2010-04-29,2011-04-28,Male,54.0,2010-04-29,2,Saloon,TOYOTA,Customized Motor,1
9488,ID_SDSGDYV,2010-05-15,2011-05-14,Male,32.0,2010-05-15,1,Saloon,TOYOTA,Car Classic,1
9489,ID_SDUP18O,2010-11-08,2011-02-06,Male,32.0,2010-11-08,4,Saloon,TOYOTA,Car Classic,0
9490,ID_SE0WMJA,2010-08-03,2011-08-02,Male,29.0,2010-08-03,2,JEEP,TOYOTA,Car Classic,0
9491,ID_SE67HNB,2010-11-26,2011-11-25,Male,42.0,2010-11-26,2,JEEP,Ford,Car Classic,0
9492,ID_SE82CQW,2010-02-25,2011-02-23,Male,27.0,2010-02-25,1,Saloon,TOYOTA,Car Classic,0
9493,ID_SE86VB8,2010-07-02,2011-07-01,Male,38.0,2010-07-02,2,Saloon,Volkswagen,Car Classic,0
9495,ID_SECFKJ3,2010-04-24,2011-04-23,Female,35.0,2010-04-24,1,Saloon,Lexus,CarSafe,0
9496,ID_SEDKTDX,2010-10-29,2011-10-28,Male,50.0,2010-10-29,2,Saloon,Honda,Car Classic,0
9498,ID_SEST7ZZ,2010-11-24,2011-02-24,Female,38.0,2010-11-24,1,Saloon,TOYOTA,CarFlex,0
9500,ID_SEZRPLO,2010-03-12,2011-03-11,Male,50.0,2010-03-12,1,Saloon,Honda,CarSafe,0
9502,ID_SFGL8J0,2010-03-27,2011-03-26,Male,36.0,2010-03-27,1,Saloon,TOYOTA,Car Classic,1
9503,ID_SFI8BTY,2010-03-08,2011-03-06,Male,33.0,2010-03-08,1,Saloon,TOYOTA,Car Classic,0
9504,ID_SFNKQX3,2010-02-15,2011-02-14,Female,42.0,2010-02-15,1,Saloon,TOYOTA,Car Classic,0
9507,ID_SG5QIAF,2010-05-13,2011-05-12,Female,28.0,2010-05-13,1,Saloon,TOYOTA,Car Classic,0
9510,ID_SGC7HKS,2010-07-23,2011-07-22,Male,40.0,2010-07-23,1,Saloon,Honda,CarSafe,0
9512,ID_SGEYONG,2010-04-26,2011-04-25,Male,38.0,2010-04-26,1,JEEP,Land Rover,Car Classic,0
9513,ID_SGJ94ZH,2010-05-20,2011-05-19,Female,62.0,2010-05-20,1,JEEP,TOYOTA,Car Classic,0
9515,ID_SGUHRZR,2010-01-02,2011-01-01,Male,25.0,2010-01-02,1,Saloon,Honda,CarSafe,0
9516,ID_SH7EGLK,2010-01-11,2011-01-10,Male,68.0,2010-01-11,2,JEEP,Mitsubishi,Car Plus,0
9517,ID_SHE0IZW,2010-05-08,2011-05-07,Male,44.0,2010-05-08,1,Bus,Honda,Car Classic,0
9518,ID_SHGJXSL,2010-04-23,2011-04-22,Male,31.0,2010-04-23,1,Saloon,Hyundai,CarSafe,0
9519,ID_SHGXBI8,2010-06-27,2011-06-26,Female,37.0,2010-06-27,1,Saloon,TOYOTA,Car Classic,0
9520,ID_SHK2M1L,2010-08-30,2011-08-29,Female,37.0,2010-08-30,2,Saloon,TOYOTA,Car Plus,0
9521,ID_SHKEDLQ,2010-02-26,2011-02-20,Male,48.0,2010-02-26,1,JEEP,TOYOTA,Car Classic,0
9525,ID_SI6CBIW,2010-01-31,2011-01-30,Female,38.0,2010-01-31,2,Saloon,Honda,CarSafe,0
9526,ID_SI6UOZW,2010-01-30,2011-01-29,Female,59.0,2010-01-30,2,Saloon,Pontiac,Car Classic,1
9529,ID_SIAJL4U,2010-02-27,2011-02-26,Male,80.0,2010-02-27,1,JEEP,Nissan,Car Classic,0
9530,ID_SIDWU3B,2010-01-14,2011-01-13,Male,40.0,2010-01-14,1,Saloon,Jeep,CarSafe,0
9532,ID_SIK84HZ,2010-11-01,2011-10-31,Male,50.0,2010-11-01,1,Saloon,TOYOTA,CarSafe,0
9534,ID_SILYCHY,2010-02-06,2011-02-05,Male,50.0,2010-02-06,1,Saloon,TOYOTA,CarSafe,0
9535,ID_SIMBNZF,2010-07-02,2010-12-31,Male,54.0,2010-07-02,1,JEEP,TOYOTA,Customized Motor,0
9536,ID_SIN7NLM,2010-01-31,2011-01-30,Male,33.0,2010-01-31,1,JEEP,Mercedes,Car Classic,1
9537,ID_SITU8T1,2010-01-16,2011-01-15,Male,40.0,2010-01-16,1,Saloon,Ford,CarSafe,0
9538,ID_SIU9O5A,2010-04-09,2011-04-08,Male,67.0,2010-04-09,2,Saloon,TOYOTA,Car Classic,1
9540,ID_SIY4S0I,2010-07-01,2011-06-30,Male,32.0,2010-07-01,1,Saloon,TOYOTA,CarSafe,0
9543,ID_SJHB4TZ,2010-12-27,2011-04-26,Joint Gender,38.0,2010-12-27,1,Saloon,TOYOTA,Car Classic,0
9544,ID_SJNBZMW,2010-02-05,2011-02-04,Male,40.0,2010-02-05,1,Saloon,TOYOTA,CarSafe,0
9545,ID_SJQK2D1,2010-04-02,2011-01-06,Female,39.0,2010-04-02,2,Saloon,Volkswagen,Car Classic,0
9546,ID_SJR334B,2010-05-31,2011-05-30,Male,33.0,2010-05-31,1,Saloon,ACURA,CarSafe,0
9547,ID_SJU8E1H,2010-05-17,2011-05-16,Female,43.0,2010-05-17,1,JEEP,Lexus,Car Classic,0
9548,ID_SJVGWZC,2010-06-22,2011-06-21,Male,59.0,2010-06-22,1,Saloon,TOYOTA,CarSafe,0
9550,ID_SK59TJU,2010-11-10,2011-11-09,Female,36.0,2010-11-10,1,Saloon,TOYOTA,Car Classic,0
9553,ID_SKQNQ70,2010-01-18,2011-01-17,Male,38.0,2010-01-18,1,Saloon,Honda,CarSafe,0
9555,ID_SKRIC7Z,2010-11-06,2011-08-06,Male,52.0,2010-11-06,3,Saloon,TOYOTA,Car Classic,1
9557,ID_SL0P7XE,2010-02-05,2011-02-04,Male,41.0,2010-02-05,1,Saloon,TOYOTA,Car Classic,0
9558,ID_SL3XX5O,2010-03-13,2011-03-12,Male,41.0,2010-03-13,1,Saloon,TOYOTA,CarSafe,0
9559,ID_SL4GBNH,2010-01-07,2011-01-06,Male,52.0,2010-01-07,1,Saloon,TOYOTA,CarSafe,0
9560,ID_SL59LUA,2010-06-19,2011-06-18,Male,38.0,2010-06-19,1,JEEP,TOYOTA,Car Classic,0
9563,ID_SLG4RKE,2010-08-01,2011-07-31,Male,36.0,2010-08-01,1,Saloon,TOYOTA,CarSafe,0
9565,ID_SLR4KLN,2010-02-20,2011-02-19,Male,35.0,2010-02-20,2,Saloon,Honda,CarSafe,1
9566,ID_SM1D7RL,2010-02-18,2011-02-17,Male,62.0,2010-02-18,1,Saloon,TOYOTA,Car Classic,0
9568,ID_SMAH13E,2010-07-16,2011-07-15,Male,35.0,2010-07-16,1,Saloon,TOYOTA,Car Classic,0
9570,ID_SMMKLB6,2010-09-15,2011-09-14,Female,55.0,2010-09-15,1,Saloon,TOYOTA,Car Classic,0
9571,ID_SMO41I9,2010-02-21,2011-02-20,Male,46.0,2010-02-21,1,JEEP,TOYOTA,Car Classic,0
9574,ID_SN5V7WC,2010-11-28,2011-11-27,Male,50.0,2010-11-28,1,Saloon,Hyundai,CarSafe,0
9575,ID_SN6MDIS,2010-05-14,2011-05-13,Female,47.0,2010-05-14,1,JEEP,Honda,Car Classic,0
9576,ID_SN7XCAX,2010-05-14,2011-05-13,Male,51.0,2010-05-14,1,Saloon,TOYOTA,CarSafe,0
9580,ID_SNGHEQG,2010-04-15,2011-04-14,Male,49.0,2010-04-15,1,Saloon,Honda,CarSafe,0
9582,ID_SNN25IC,2010-02-26,2011-02-25,Male,38.0,2010-02-26,1,Saloon,TOYOTA,Customized Motor,0
9583,ID_SNR14XE,2010-03-06,2011-03-04,Male,34.0,2010-03-06,1,Saloon,TOYOTA,Car Classic,0
9585,ID_SNYQB3C,2010-11-29,2011-11-28,Male,40.0,2010-11-29,2,Saloon,TOYOTA,Car Classic,0
9587,ID_SO4MFOL,2010-11-09,2011-11-07,Male,44.0,2010-11-09,1,JEEP,TOYOTA,Car Classic,0
9588,ID_SOIDSS4,2010-04-10,2011-04-09,Male,31.0,2010-04-10,1,Saloon,Lexus,Car Classic,0
9589,ID_SOJ9MLM,2010-04-02,2011-03-17,Female,31.0,2010-04-02,1,Saloon,TOYOTA,Car Classic,1
9590,ID_SOJH3BC,2010-12-27,2011-12-26,Male,50.0,2010-12-27,1,Saloon,Nissan,CarSafe,0
9591,ID_SOKH566,2010-11-27,2011-11-26,Male,38.0,2010-11-27,1,Saloon,TOYOTA,Car Classic,0
9593,ID_SOMO1F2,2010-02-27,2011-02-26,Female,40.0,2010-02-27,1,Saloon,TOYOTA,CarSafe,0
9594,ID_SOMYJJ3,2010-04-26,2011-04-25,Male,46.0,2010-04-26,2,Saloon,Kia,Car Classic,0
9597,ID_SPE8B0M,2010-08-01,2011-07-31,Female,32.0,2010-08-01,1,JEEP,Audi,Car Plus,0
9598,ID_SPPBGFT,2010-07-31,2011-07-30,Female,20.0,2010-07-31,1,JEEP,TOYOTA,Car Classic,0
9600,ID_SPQG19R,2010-01-18,2011-01-17,Male,51.0,2010-01-18,1,Saloon,Mitsubishi,CarSafe,0
9603,ID_SPXFNN4,2010-01-01,2010-12-31,Male,51.0,2010-01-01,3,JEEP,TOYOTA,Customized Motor,0
9605,ID_SQANOYP,2010-10-23,2011-10-22,Male,58.0,2010-10-23,1,Saloon,BMW,CarSafe,0
9606,ID_SQP5DBU,2010-09-28,2011-09-27,Female,55.0,2010-09-28,2,JEEP,GAC,Car Classic,0
9607,ID_SQQ0Q3O,2010-10-22,2011-02-18,Male,53.0,2010-10-22,1,JEEP,TOYOTA,Car Classic,0
9608,ID_SR3400Z,2010-03-01,2011-03-01,Female,62.0,2010-03-01,1,Saloon,TOYOTA,CarSafe,0
9609,ID_SRA8BVN,2010-05-07,2011-01-25,Male,33.0,2010-05-07,1,Saloon,TOYOTA,Car Classic,0
9610,ID_SRNKNSH,2010-10-04,2011-03-31,Male,37.0,2010-10-04,1,Saloon,TOYOTA,Car Classic,0
9611,ID_SRO9MPS,2010-02-20,2011-02-19,Male,50.0,2010-02-20,1,Saloon,Kia,CarSafe,0
9613,ID_SRXHJFG,2010-02-19,2011-02-18,Male,74.0,2010-02-19,1,JEEP,TOYOTA,Car Classic,0
9614,ID_SS7Q0GA,2010-01-18,2011-01-17,Female,40.0,2010-01-18,1,Saloon,TOYOTA,Car Classic,1
9616,ID_SSJQ682,2010-07-29,2011-07-28,Male,30.0,2010-07-29,1,Saloon,Honda,Car Classic,1
9617,ID_SSMAQRX,2010-01-21,2011-01-20,Male,45.0,2010-01-21,1,Saloon,TOYOTA,Car Classic,1
9619,ID_SSR44HZ,2010-03-08,2011-03-06,Female,20.0,2010-03-08,3,JEEP,Mercedes,Customized Motor,0
9620,ID_SSRGKGB,2010-07-23,2011-07-22,Male,32.0,2010-07-23,1,Saloon,TOYOTA,Car Classic,0
9623,ID_ST2HMAG,2010-08-01,2011-07-30,Male,32.0,2010-08-01,1,JEEP,Ford,Car Plus,0
9626,ID_STG536Z,2010-07-03,2011-07-02,Male,50.0,2010-07-03,2,Saloon,Mercedes,Car Classic,0
9627,ID_STHDVZD,2010-06-25,2011-06-24,Male,50.0,2010-06-25,1,Saloon,Honda,CarSafe,0
9630,ID_STMJX7H,2010-02-06,2011-02-05,Male,50.0,2010-02-06,1,Saloon,Hyundai,Car Classic,0
9632,ID_STQSH3G,2010-10-22,2011-03-05,Male,24.0,2010-10-22,1,Saloon,ACURA,Car Classic,0
9635,ID_SU4GBET,2010-03-12,2011-03-11,Male,46.0,2010-03-12,2,JEEP,Lexus,Car Classic,0
9636,ID_SUC782D,2010-03-12,2011-03-10,Female,36.0,2010-03-12,1,JEEP,TOYOTA,Car Classic,0
9639,ID_SUVYRPP,2010-10-30,2011-10-29,Male,64.0,2010-10-30,1,Saloon,Nissan,CarSafe,0
9641,ID_SV7LPLR,2010-09-09,2011-05-18,Male,36.0,2010-09-09,1,Saloon,TOYOTA,Car Classic,0
9643,ID_SVKML5R,2010-04-16,2011-04-14,Female,27.0,2010-04-16,1,JEEP,TOYOTA,Car Classic,0
9644,ID_SVLDIB3,2010-12-03,2011-12-02,Male,38.0,2010-12-03,1,Saloon,TOYOTA,CarSafe,0
9645,ID_SVP65C9,2010-04-18,2011-04-17,Female,20.0,2010-04-18,1,Saloon,Peugeot,CarSafe,0
9646,ID_SVR0ARI,2010-01-18,2011-01-17,Male,51.0,2010-01-18,1,Saloon,TOYOTA,CarSafe,0
9647,ID_SW40ZDR,2010-06-13,2011-06-12,Male,74.0,2010-06-13,1,Saloon,Kia,Customized Motor,0
9648,ID_SW5GBTN,2010-09-25,2011-09-24,Male,45.0,2010-09-25,2,Saloon,Kia,Car Classic,0
